name;country
marwan;Palestine
merav;Israel
melody;Taiwan
merve;Cyprus
mi;Thailand
maedeh;Iran
luz;Bolivia
lynn;Myanmar [Burma]
lynn;Taiwan
lynn;Saint Vincent
mariam;Uganda
marco;Burkina Faso
mariglen;Albania
marina;Afghanistan
marisol;Bolivia
muna;Somalia
motaz;Palestine
murod;Uzbekistan
mustafa;Oman
monica;Belize
nadeem;Oman
mohammed;Guinea
miri;Israel
mikk;Estonia
mohsin;Oman
molka;Tunisia
mona;Qatar
monica;Afghanistan
bakary;Guinea
bakhtiyor;Uzbekistan
aya;Israel
audrey;Ivory Coast
bahaa;Palestine
ayten;Azerbaijan
adam;Qatar
aastha;Nepal
abbos;Uzbekistan
abou;Guinea
abrar;Sudan
abdulrahman;Oman
abeer;Syria
abel;Angola
ambika;Nepal
andrew;Congo
andrew;Cyprus
ance;Latvia
ammar;Oman
adomas;Lithuania
agita;Latvia
akif;Azerbaijan
anuradha;Sri Lanka
angelica;Bolivia
anna;Albania
antoine;Burkina Faso
artur;Lithuania
arben;Macedonia
arevik;Armenia
artem;Armenia
asma;Somalia
ashley;Belize
asif;Azerbaijan
asif;Oman
alyssa;Saint Vincent
alisha;Nepal
ali;Congo
alimou;Guinea
alexandros;Cyprus
alexis;Cuba
alexis;Rwanda
alex;Lithuania
rezart;Albania
ricardo;Trinidad and Tobago
rawan;Sudan
richard;Qatar
rehema;Tanzania
nour;Iraq
om;Oman
orlando;Angola
orly;Israel
olga;Uzbekistan
olivia;Saint Vincent
nona;Iraq
rabeb;Tunisia
rachana;Nepal
rachel;Bahamas
rachel;Belize
raja;Oman
rama;Senegal
queen;Saint Vincent
queen;Zambia
queen;Zimbabwe
ramatoulaye;Senegal
ramesh;Sri Lanka
rana;Afghanistan
nicholas;Cyprus
nicol;Bolivia
noelia;Belize
nicole;Afghanistan
nicole;Thailand
nancy;Bahamas
nancy;Tanzania
nastaran;Iran
naveed;Oman
nare;Armenia
narmina;Azerbaijan
priya;Nepal
penda;Senegal
phyoe;Myanmar [Burma]
petras;Lithuania
pedro;Burkina Faso
paul;Iceland
pavel;Lithuania
patrick;Belize
paulo;Cape Verde
pamela;Saint Vincent
rana;Kuwait
ranim;Syria
rachel;Qatar
ralph;Haiti
pushpa;Nepal
queen;Senegal
reinier;Cuba
richard;Cape Verde
rawan;Iraq
ray;Bahamas
rebecca;Zambia
revital;Israel
rebeka;Slovenia
reham;Kuwait
noor;Libya
omer;Macedonia
onur;Cyprus
noura;Jordan
noy;Israel
perviz;Azerbaijan
peter;Qatar
phil;Bahamas
priscilla;Uganda
prabath;Sri Lanka
nicole;Zambia
nipun;Sri Lanka
niroshan;Sri Lanka
niloufar;Iran
natiq;Azerbaijan
natalie;Saint Vincent
natalija;Macedonia
nahid;Iran
nazrin;Azerbaijan
cheick;Guinea
cedric;Burkina Faso
cedric;Congo
catherine;Uganda
cellou;Guinea
carolina;Cape Verde
carrie;Saint Vincent
darta;Latvia
dave;Bahamas
david;Mali
davidh;Iceland
daniel;Cyprus
daniel;Lithuania
daniel;Rwanda
cynthia;Taiwan
daiva;Lithuania
dajana;Bosnia and Herzegovina
dalia;Lithuania
carlos;Armenia
buse;Cyprus
buddhi;Nepal
can;Cyprus
batool;Iraq
behnaz;Iran
besa;Kosovo
baxodir;Uzbekistan
bayan;Palestine
christian;Cuba
christopher;Belize
brenda;Afghanistan
bienvenu;Congo
bob;Bahamas
bragi;Iceland
konate;Guinea
kunda;Zambia
kyi;Myanmar [Burma]
kristina;Armenia
kitija;Latvia
lama;Palestine
lana;Iraq
lana;Slovenia
kristers;Latvia
lily;Taiwan
louise;Zimbabwe
jude;Sri Lanka
ju;Afghanistan
julien;Burkina Faso
julio;Belize
joel;Benin
joey;Bahamas
joseph;Qatar
josh;Bahamas
jorge;Cape Verde
kevin;Benin
kevin;Qatar
ken;Papua New Guinea
khalil;Oman
kelsey;Saint Vincent
kinda;Syria
kim;Bahamas
lara;Syria
leandro;Cape Verde
lay;Myanmar [Burma]
lea;Israel
latifa;Kuwait
laura;Uganda
kayla;Saint Vincent
karim;Mali
kari;Iceland
kamlesh;Nepal
katie;Thailand
tyler;Bahamas
ugur;Cyprus
ulviyya;Azerbaijan
unnur;Iceland
upul;Sri Lanka
tulsi;Nepal
tunisia;Tunisia
vishwa;Sri Lanka
vasilis;Cyprus
vale;Bolivia
valentine;Zimbabwe
victoria;Israel
tinna;Iceland
titas;Lithuania
todor;Macedonia
thaer;Palestine
tina;Iran
thomas;Malta
tidiane;Guinea
vivi;Taiwan
walaa;Palestine
whitney;Saint Vincent
tea;Slovenia
syed;Qatar
tania;Bolivia
tanya;Zimbabwe
taonga;Zambia
tasos;Cyprus
tamara;Belize
tamer;Qatar
yacouba;Burkina Faso
young;Haiti
yi-ting;Taiwan
yin;Myanmar [Burma]
zarko;Macedonia
aneta;Macedonia
artem;Uzbekistan
dmitrij;Latvia
irina;Iran
thorsteinn;Iceland
oleg;Uzbekistan
svetlana;Uzbekistan
tatjana;Moldova
temur;Uzbekistan
diana;Iran
dina;Latvia
dita;Latvia
esther;Afghanistan
eric;Benin
erica;Angola
erkin;Uzbekistan
ernests;Latvia
emmanuel;Burkina Faso
emmanuel;Guinea
esmeralda;Albania
emily;Bahamas
emily;Zimbabwe
dorin;Moldova
ebru;Cyprus
eduard;Estonia
farah;Qatar
farnaz;Iran
felipe;Armenia
fatma;Kosovo
eugeniu;Moldova
franck;Benin
francois;Congo
galit;Israel
furkan;Cyprus
ghada;Iraq
ghada;Palestine
ghazal;Iran
ekaterina;Uzbekistan
elaf;Iraq
elizabete;Latvia
elizabeth;Bahamas
egi;Albania
elda;Albania
eman;Mozambique
seraj;Libya
sergio;Mozambique
shahd;Jordan
scott;Cape Verde
sebastien;Haiti
sarah;Burkina Faso
sarah;Kosovo
sandra;Afghanistan
sandra;Saint Vincent
sarmite;Latvia
samir;Qatar
sam;Rwanda
sameer;Oman
sami;Qatar
salih;Cyprus
salma;Palestine
salma;Somalia
salman;Oman
rima;Jordan
rima;Tunisia
rinalds;Latvia
rose;Tanzania
roman;Azerbaijan
roman;Estonia
ryan;Estonia
saad;Oman
rossella;Somalia
roya;Iran
rui;Mozambique
rusu;Moldova
ruba;Syria
suzana;Macedonia
suha;Jordan
stella;Cyprus
stephanie;Malta
stole;Macedonia
stefania;Somalia
slobodan;Macedonia
sophie;Senegal
souha;Tunisia
simone;Afghanistan
sondos;Palestine
smriti;Nepal
snow;Thailand
shuhrat;Uzbekistan
siaka;Mali
shereen;Jordan
aleksandr;Lithuania
alexander;Iceland
alexander;Lithuania
alexander;Moldova
ali;Benin
ali;Guinea
alice;Thailand
amir;Uzbekistan
amanda;Trinidad and Tobago
amani;Kuwait
andrea;Israel
andres;Iceland
ayele;Ethiopia
aymen;Libya
atanas;Macedonia
atli;Iceland
baldur;Iceland
baba;Guinea
bahodir;Uzbekistan
ausra;Lithuania
abdoul-aziz;Guinea
adam;Libya
abbas;Azerbaijan
abbas;Oman
abdulla;Uzbekistan
abdulrahman;Bahrain
asia;Thailand
armando;Cuba
arnold;Congo
arnoldas;Lithuania
arshad;Sri Lanka
asmaa;Kosovo
agate;Latvia
ahlam;Jordan
ahmad;Guinea
antoine;Haiti
antoine;Malta
anton;Sri Lanka
anita;Bosnia and Herzegovina
anna;Lithuania
antreas;Cyprus
angelo;Papua New Guinea
ivo;Macedonia
ivona;Macedonia
jacob;Belize
ingi;Iceland
issa;Oman
iris;Israel
iris;Slovenia
gul;Afghanistan
giovanna;Somalia
gladys;Bolivia
gili;Israel
jane;Uganda
jean;Congo
janice;Taiwan
james;Estonia
jamila;Azerbaijan
ikrom;Uzbekistan
ibrahim;Benin
guna;Latvia
guy;Congo
hadeel;Iraq
hamood;Oman
hannah;Thailand
halo;Iraq
hassan;Mozambique
hawa;Mali
haya;Kuwait
heather;Bahamas
herve;Republic of the Congo
hiran;Sri Lanka
hiba;Sudan
hillary;Zimbabwe
jelena;Slovenia
jennifer;Bosnia and Herzegovina
jennifer;Thailand
moise;Republic of the Congo
mona;Iraq
mona;Syria
miriam;Belize
mike;Cape Verde
mike;Papua New Guinea
miguel;Mozambique
miguel-angel;Cuba
megan;Taiwan
memory;Zimbabwe
metka;Slovenia
michael;Myanmar [Burma]
michelle;Thailand
majid;Oman
maksim;Estonia
mai;Thailand
maida;Bosnia and Herzegovina
maikel;Cuba
martina;Somalia
marwa;Afghanistan
mary;Bahamas
mary;Congo
masaba;Uganda
may;Kuwait
mayra;Bolivia
marlon;Trinidad and Tobago
marta;Cuba
nabaa;Iraq
nabina;Nepal
nada;Sudan
moustapha;Mali
muay;Thailand
mubarak;Qatar
luiza;Afghanistan
lujain;Jordan
madison;Saint Vincent
lubna;Jordan
luciana;Bolivia
marinos;Cyprus
maria;Burkina Faso
maria;Bahamas
maria;Qatar
maria;Uganda
marco;Malta
mariam;Guinea
mariam;Senegal
marie;Burkina Faso
maria;Senegal
marcelo;Cape Verde
marcos;Burkina Faso
manal;Iraq
mahmut;Cyprus
makan;Mali
maksim;Lithuania
malak;Palestine
malick;Guinea
manuel;Mozambique
moe;Thailand
mohamed;Republic of the Congo
mohd;Oman
mohmed;Libya
mona;Sudan
mobina;Iran
mirembe;Uganda
mirjana;Bosnia and Herzegovina
mike;Myanmar [Burma]
michael;Oman
michelle;Belize
meri;Macedonia
megan;Bahamas
mehriban;Azerbaijan
melissa;Ivory Coast
mi;Iraq
mia;Bosnia and Herzegovina
lovely;Thailand
lucia;Somalia
marwa;Kuwait
mary;Belize
mary;Somalia
mazen;Palestine
mashal;Afghanistan
may;Israel
maya;Senegal
nadia;Jordan
nadun;Sri Lanka
muhammad;Libya
na;Iraq
elizabeth;Cuba
elizabeth;Thailand
elkhan;Azerbaijan
elxan;Azerbaijan
elbek;Uzbekistan
doniyor;Uzbekistan
donna;Zambia
eda;Albania
dorit;Israel
douglas;Cape Verde
dominique;Ivory Coast
edite;Latvia
dzenana;Bosnia and Herzegovina
duda;Afghanistan
diego;Armenia
dmitrij;Lithuania
emma;Iceland
erla;Iceland
erica;Bahamas
esra;Sudan
esraa;Kuwait
essam;Libya
enas;Libya
entela;Albania
gerson;Mozambique
ghadeer;Palestine
gheorghe;Moldova
gary;Bahamas
gabriel;Congo
evis;Albania
faiq;Azerbaijan
faith;Zambia
farhod;Uzbekistan
fadi;Qatar
fatema;Kuwait
faten;Palestine
fatma;Palestine
francis;Republic of the Congo
fernando;Burkina Faso
feruza;Uzbekistan
free;Iraq
free;Syria
katarina;Bosnia and Herzegovina
kate;Zimbabwe
karina;Bolivia
kareem;Qatar
kareem;Trinidad and Tobago
kanchana;Sri Lanka
kalana;Sri Lanka
judith;Uganda
julia;Burkina Faso
juliana;Cape Verde
juan;Armenia
kaan;Cyprus
kady;Ivory Coast
jovica;Macedonia
julija;Lithuania
kosala;Sri Lanka
lancine;Guinea
klara;Slovenia
lital;Israel
lihi;Israel
linda;Bahamas
linda;Uganda
linda;Kosovo
linda;Zambia
linda;Zimbabwe
lo;Senegal
lorena;Belize
laye;Guinea
lara;Iceland
laura;Iran
leonardo;Burkina Faso
leman;Azerbaijan
johnny;Bahamas
jonas;Haiti
johannes;Iceland
john;Sri Lanka
jordan;Macedonia
joseph;Papua New Guinea
joshua;Belize
khaing;Myanmar [Burma]
khaled;Bahrain
khaled;Mozambique
keron;Trinidad and Tobago
kevin;Haiti
kenneth;Malta
king;Guinea
king;Oman
kelly;Cape Verde
nancy;Jordan
nawal;Kuwait
natalia;Israel
natasa;Macedonia
richard;Burkina Faso
rawa;Iraq
rawan;Syria
razan;Sudan
rebecca;Thailand
pascal;Congo
patricia;Trinidad and Tobago
pall;Iceland
oshan;Sri Lanka
osvaldo;Cuba
ozlem;Cyprus
patrick;Cape Verde
paul;Cape Verde
paulo;Burkina Faso
queen;Uganda
rachel;Zambia
rami;Qatar
rania;Iraq
racine;Senegal
nick;Cyprus
nicolas;Burkina Faso
nishan;Sri Lanka
nidal;Palestine
nikita;Estonia
nevena;Bosnia and Herzegovina
nimco;Somalia
nimesh;Sri Lanka
nina;Macedonia
niyonzima;Rwanda
nour;Qatar
nuray;Azerbaijan
nuria;Belize
noora;Qatar
norbert;Rwanda
nouf;Iraq
peter;Rwanda
petru;Moldova
pia;Slovenia
branko;Macedonia
boureima;Mali
boy;Myanmar [Burma]
brenda;Zambia
blagoja;Macedonia
bojana;Slovenia
bi;Thailand
bia;Afghanistan
bilal;Palestine
bilal;Qatar
birta;Iceland
cristian;Cuba
dani;Cuba
daniel;Qatar
chala;Ethiopia
chamila;Sri Lanka
cedric;Benin
charity;Zambia
charles;Bahamas
dee;Thailand
deimante;Lithuania
dadhi;Iceland
christian;Haiti
christine;Papua New Guinea
chris;Trinidad and Tobago
candy;Thailand
carlos;Congo
carl;Malta
carla;Cape Verde
cadet;Haiti
belize;Belize
ben;Mali
barbara;Uganda
beatriz;Bolivia
beatriz;Cuba
beauty;Thailand
thora;Iceland
aleksandr;Armenia
artur;Uzbekistan
baxrom;Uzbekistan
elena;Azerbaijan
margarita;Latvia
waseem;Qatar
vusala;Azerbaijan
walaa;Jordan
vjosa;Kosovo
william;Myanmar [Burma]
willy;Congo
victor;Burkina Faso
victor;Haiti
victoria;Saint Vincent
veronica;Belize
vincent;Rwanda
valentina;Slovenia
vanessa;Burkina Faso
tyler;Belize
ugnius;Lithuania
unique;Nepal
tracy;Zambia
vadim;Estonia
vahid;Azerbaijan
thomas;Congo
thushara;Sri Lanka
thierry;Burkina Faso
tom;Belize
tiffany;Belize
thabo;Congo
tharanga;Sri Lanka
zohre;Iran
zoumana;Mali
yusuf;Bahrain
yves;Republic of the Congo
yvonne;Zimbabwe
zaid;Palestine
zeljka;Bosnia and Herzegovina
zeynab;Iran
tala;Palestine
tareq;Libya
yohan;Sri Lanka
yahya;Oman
yasmin;Afghanistan
yara;Iraq
jerry;Haiti
jessica;Israel
jakob;Iceland
jale;Azerbaijan
jay;Belize
jay;Papua New Guinea
jake;Papua New Guinea
jane;Papua New Guinea
jean;Guinea
jean-louis;Haiti
jean-luc;Congo
jason;Papua New Guinea
irit;Israel
iva;Macedonia
ivana;Slovenia
jackson;Haiti
ismail;Macedonia
israel;Congo
issiaka;Mali
grace;Zimbabwe
gina;Bahamas
gianluca;Malta
gift;Uganda
gokhan;Cyprus
hikmet;Azerbaijan
hilal;Oman
hillary;Uganda
hind;Sudan
hiwot;Ethiopia
helen;Cyprus
hermann;Benin
herve;Benin
huda;Libya
hulda;Iceland
hussain;Qatar
ian;Papua New Guinea
ian;Trinidad and Tobago
hajer;Iraq
hadeer;Iraq
hala;Sudan
hamada;Palestine
hamed;Libya
hamidou;Burkina Faso
hamza;Uzbekistan
hana;Bosnia and Herzegovina
hana;Libya
hanan;Libya
harry;Myanmar [Burma]
haruna;Tanzania
harut;Armenia
harutyun;Armenia
shi;Zambia
sheldon;Trinidad and Tobago
sharon;Saint Vincent
siggi;Iceland
robert;Burkina Faso
robert;Qatar
roderick;Malta
rodrigue;Benin
rohan;Sri Lanka
ritah;Uganda
roman;Lithuania
shakhzod;Uzbekistan
seka;Ivory Coast
sekouba;Guinea
serhat;Cyprus
sawsan;Syria
sara;Cape Verde
sama;Iraq
samantha;Sri Lanka
sami;Libya
sari;Israel
sasko;Macedonia
samuel;Cuba
sana;Burkina Faso
sofija;Macedonia
sory;Mali
souare;Guinea
solveig;Iceland
soma;Libya
some;Burkina Faso
ryan;Sri Lanka
sadaf;Afghanistan
royal;Myanmar [Burma]
sahar;Iraq
stacey;Saint Vincent
subin;Nepal
svetlana;Latvia
stojan;Macedonia
sunna;Iceland
susanna;Armenia
stephane;Burkina Faso
stephanie;Bosnia and Herzegovina
stephanie;Zambia
stephen;Congo
steve;Belize
angel;Myanmar [Burma]
angel;Papua New Guinea
angela;Albania
angela;Thailand
antonio;Malta
anwar;Palestine
anna;Malta
aubrey;Zambia
aziz;Azerbaijan
ayman;Oman
augustin;Haiti
bader;Oman
bahrom;Uzbekistan
alpha;Mali
aleksej;Lithuania
ali;Macedonia
aline;Angola
alexis;Cyprus
andrew;Belize
amal;Libya
amal;Somalia
amanda;Bolivia
amira;Kuwait
amna;Sudan
ana;Trinidad and Tobago
anderson;Cape Verde
andrea;Cape Verde
andrea;Cyprus
andrea;Slovenia
andres;Belize
anastasia;Cyprus
ahmed;Congo
aida;Azerbaijan
aidas;Lithuania
aiga;Latvia
adriana;Afghanistan
aisha;Oman
ala;Iraq
adel;Bahrain
adil;Qatar
aaron;Belize
abdalla;Qatar
asmat;Afghanistan
asitha;Sri Lanka
arsene;Republic of the Congo
arezoo;Iran
asma;Oman
asdis;Iceland
asela;Sri Lanka
areej;Palestine
areg;Armenia
alexandra;Moldova
aleksandra;Uzbekistan
alexander;Armenia
alexander;Cyprus
alexandr;Moldova
alisa;Thailand
alison;Bolivia
alejandro;Cape Verde
anna;Macedonia
anna;Uganda
angela;Bahamas
angela;Iran
angela;Zambia
anita;Macedonia
anita;Slovenia
anne;Papua New Guinea
antonio;Burkina Faso
ba;Mali
babs;Senegal
badar;Oman
bahar;Afghanistan
azim;Uzbekistan
baku;Azerbaijan
baldvin;Iceland
balla;Mali
aya;Qatar
abdallah;Libya
ada;Senegal
aaron;Malta
amir;Macedonia
amira;Libya
andressa;Afghanistan
andy;Congo
amanda;Malta
ana;Burkina Faso
anderson;Burkina Faso
andre;Haiti
andreas;Estonia
akram;Palestine
aida;Iran
aime;Ivory Coast
agnesa;Kosovo
ahmed;Mali
aisha;Tanzania
aissata;Guinea
aissata;Senegal
albana;Kosovo
albania;Albania
besi;Albania
besnik;Macedonia
betty;Ethiopia
betty;Uganda
barbara;Bahamas
bek;Uzbekistan
belem;Burkina Faso
bella;Guinea
bernard;Congo
bernard;Malta
berthe;Mali
batuhan;Cyprus
catherine;Zimbabwe
carol;Uganda
caroline;Zimbabwe
chad;Belize
cathy;Zambia
celeste;Bolivia
celso;Mozambique
cem;Cyprus
ceren;Cyprus
binta;Guinea
bobi;Macedonia
damian;Cuba
dan;Burkina Faso
dan;Belize
dana;Bahrain
crystal;Myanmar [Burma]
cristian;Belize
cristian;Cape Verde
cansu;Cyprus
brunilda;Albania
bryan;Trinidad and Tobago
dave;Haiti
david;Oman
dea;Albania
deborah;Zambia
daniela;Albania
daniela;Malta
danielle;Afghanistan
claire;Uganda
christian;Benin
christian;Cape Verde
cho;Myanmar [Burma]
ken;Congo
khadra;Somalia
khalid;Libya
king;Republic of the Congo
king;Rwanda
king;Trinidad and Tobago
laimonas;Lithuania
krishan;Sri Lanka
lakmal;Sri Lanka
lana;Bosnia and Herzegovina
katie;Bahamas
karungi;Uganda
kate;Bosnia and Herzegovina
karen;Thailand
karina;Afghanistan
karl;Estonia
julie;Uganda
julio;Cape Verde
jules;Rwanda
jurgen;Malta
just;Oman
justine;Uganda
juan;Burkina Faso
ka;Senegal
josephine;Uganda
jolanta;Lithuania
jose-antonio;Belize
liisa;Estonia
lilian;Bolivia
lilian;Tanzania
lilja;Iceland
lily;Thailand
lolo;Iraq
lionel;Congo
ljupco;Macedonia
lena;Armenia
lara;Iraq
laura;Malta
laurent;Burkina Faso
laurent;Haiti
monique;Afghanistan
nabil;Libya
nada;Syria
muhammad;Uzbekistan
mike;Burkina Faso
mike;Estonia
mon;Myanmar [Burma]
monica;Angola
mohamad;Libya
misgana;Ethiopia
milena;Afghanistan
milinda;Sri Lanka
moctar;Mali
mariel;Bolivia
marigona;Kosovo
mario;Burkina Faso
marjeta;Slovenia
mark;Cape Verde
mark;Estonia
mariana;Cape Verde
mari;Afghanistan
mari;Estonia
maria;Albania
maria;Estonia
mahamane;Mali
mame-fatou;Senegal
mamoudou;Mali
mamoutou;Mali
mai;Kuwait
majdi;Palestine
maksim;Uzbekistan
max;Burkina Faso
max;Haiti
maxime;Benin
martina;Malta
maruf;Uzbekistan
marwa;Oman
marwan;Oman
marlon;Cuba
martha;Bolivia
matt;Malta
matthias;Malta
mauricio;Cape Verde
mays;Iraq
michael;Estonia
melissa;Belize
medina;Bosnia and Herzegovina
meelis;Estonia
melika;Iran
luciano;Cape Verde
luiz;Cape Verde
lule;Uganda
luis-alberto;Cuba
lourdes;Bolivia
luana;Cape Verde
madhawa;Sri Lanka
firas;Palestine
firdavs;Uzbekistan
fran;Belize
fidele;Rwanda
fern;Thailand
freshta;Afghanistan
denis;Burkina Faso
denis;Uzbekistan
denise;Angola
diana;Estonia
diane;Ivory Coast
diane;Zambia
didier;Republic of the Congo
didier;Rwanda
dieudonne;Congo
dieynaba;Senegal
dima;Moldova
doaa;Sudan
elie;Republic of the Congo
elie;Rwanda
ekaterina;Moldova
edwin;Congo
elena;Lithuania
elisabetta;Somalia
eman;Syria
duda;Cape Verde
duha;Iraq
dully;Tanzania
donya;Iran
edda;Iceland
eddy;Congo
eden;Ethiopia
dylan;Malta
earth;Thailand
don;Congo
edouard;Haiti
edrine;Uganda
eduardo;Burkina Faso
fasika;Ethiopia
fatima;Syria
faith;Zimbabwe
eyad;Palestine
fabio;Cuba
fanny;Ivory Coast
eve;Thailand
esther;Ivory Coast
etienne;Malta
emilija;Lithuania
emily;Cape Verde
emine;Cyprus
erisa;Albania
ernesta;Lithuania
emmy;Rwanda
eng;Tanzania
eric;Cape Verde
esma;Bosnia and Herzegovina
gabriele;Somalia
gashaw;Ethiopia
gentiana;Kosovo
peter;Burkina Faso
peter;Haiti
precious;Zambia
precious;Zimbabwe
prince;Haiti
princess;Papua New Guinea
priscila;Afghanistan
philip;Malta
patrick;Malta
parvin;Azerbaijan
ouma;Uganda
oumy;Senegal
paola;Somalia
nagham;Syria
naira;Armenia
nana;Thailand
natalia;Belize
nataly;Bolivia
natasa;Cyprus
naser;Libya
rebecca;Bahamas
rediet;Ethiopia
ricardo;Belize
rauno;Estonia
richard;Belize
richardson;Haiti
rick;Bahamas
rene;Estonia
nona;Libya
noor;Mozambique
noora;Iraq
oli;Iceland
oliver;Estonia
olta;Albania
nour;Libya
noura;Ivory Coast
noura;Syria
nuno;Mozambique
oday;Palestine
om;Libya
omara;Uganda
orhan;Macedonia
rana;Qatar
queen;Iraq
qusai;Palestine
rachel;Bosnia and Herzegovina
rachid;Burkina Faso
rajesh;Oman
ramadan;Libya
rani;Israel
rania;Sudan
raquel;Afghanistan
rafael;Burkina Faso
rafael;Belize
noel;Haiti
nicole;Zimbabwe
nicholas;Congo
nilufar;Uzbekistan
neusa;Angola
stephanie;Thailand
suwilanji;Zambia
sunisa;Thailand
susan;Uganda
suleyman;Cyprus
shabnam;Azerbaijan
seva;Azerbaijan
shamshad;Afghanistan
serkan;Cyprus
sharon;Malta
sidorela;Albania
sigurjon;Iceland
shlomit;Israel
shane;Sri Lanka
shannon;Bahamas
robert;Cape Verde
roberta;Malta
saed;Palestine
safari;Rwanda
sahar;Afghanistan
saar;Israel
rudina;Albania
saiful;Qatar
roya;Azerbaijan
sachith;Sri Lanka
samira;Bosnia and Herzegovina
sana;Iraq
sanad;Libya
salma;Oman
salma;Tanzania
sandro;Malta
sandy;Thailand
sankara;Burkina Faso
sam;Bahamas
samar;Palestine
sofia;Bolivia
sofia;Cuba
soumaila;Burkina Faso
soy;Cuba
silvia;Somalia
simon;Burkina Faso
simon;Haiti
simon;Qatar
sonja;Iceland
ya;Iran
yasaman;Iran
usman;Qatar
vaidotas;Lithuania
tony;Burkina Faso
tudor;Moldova
ulker;Azerbaijan
umida;Uzbekistan
wesam;Libya
vivian;Uganda
vladimir;Haiti
will;Bahamas
maksim;Moldova
marija;Uzbekistan
aleksandr;Azerbaijan
albina;Iran
urij;Moldova
thordis;Iceland
tatjana;Uzbekistan
dmitrij;Moldova
vimbai;Zimbabwe
victoria;Lithuania
victoria;Uganda
vanessa;Zimbabwe
vasil;Macedonia
valentina;Moldova
valeriu;Moldova
valon;Macedonia
tay;Myanmar [Burma]
talal;Bahrain
tamara;Israel
syed;Oman
tea;Albania
teresa;Belize
teresa;Somalia
thomas;Cyprus
thiri;Myanmar [Burma]
thais;Cape Verde
to;Thailand
tijana;Bosnia and Herzegovina
tim;Estonia
tina;Thailand
zeeshan;Oman
zar;Myanmar [Burma]
zorica;Macedonia
zahid;Azerbaijan
zahraa;Kuwait
hamza;Oman
hanieh;Iran
hanna;Iceland
hadeel;Libya
halla;Iceland
irina;Armenia
irina;Estonia
jagath;Sri Lanka
ioanna;Cyprus
jaan;Estonia
jack;Burkina Faso
jack;Bahamas
jack;Congo
issaka;Burkina Faso
iuliana;Moldova
jefferson;Haiti
jessica;Mozambique
jo;Zimbabwe
jenny;Thailand
jeremy;Belize
jeremy;Malta
jasna;Bosnia and Herzegovina
jamal;Oman
james;Benin
james;Cyprus
janeth;Tanzania
ines;Ivory Coast
iman;Palestine
imani;Tanzania
giulia;Somalia
gu;Thailand
green;Iran
gordon;Malta
gorjan;Macedonia
grace;Rwanda
giorgia;Somalia
henry;Haiti
heba;Qatar
helen;Ethiopia
homa;Iran
hilmar;Iceland
hermann;Iceland
henry;Bahamas
hawra;Bahrain
jennifer;Burkina Faso
jennifer;Ivory Coast
jennifer;Cape Verde
jesse;Bahamas
jessica;Haiti
jean-paul;Rwanda
jesus;Cape Verde
haitham;Libya
harouna;Burkina Faso
hadeel;Kuwait
hani;Oman
islombek;Uzbekistan
israa;Sudan
isaac;Rwanda
isabel;Belize
isabel;Cuba
isabela;Afghanistan
iva;Albania
ivan;Estonia
ivo;Estonia
ja;Thailand
jackie;Bahamas
jacqueline;Tanzania
giselle;Trinidad and Tobago
gloria;Zambia
jason;Cuba
jana;Iran
jana;Macedonia
jane;Zimbabwe
javi;Trinidad and Tobago
ilja;Estonia
hugo;Burkina Faso
hussein;Libya
hordhur;Iceland
hossam;Libya
hovsep;Armenia
ignacio;Cuba
igor;Cape Verde
ile;Macedonia
georgios;Cyprus
ghadeer;Kuwait
garik;Armenia
gaby;Cuba
eman;Kosovo
elsa;Albania
eliane;Angola
elisa;Albania
ehab;Palestine
elizabeth;Angola
elizabeth;Belize
elizabeth;Trinidad and Tobago
edward;Bahamas
egide;Rwanda
elena;Albania
francois;Rwanda
frank;Burkina Faso
fitore;Kosovo
francesco;Malta
feras;Palestine
dercio;Mozambique
denada;Albania
dennis;Bahamas
diana;Belize
dina;Qatar
dina;Syria
dinuka;Sri Lanka
diogo;Cape Verde
emily;Thailand
emma;Armenia
emma;Burkina Faso
emma;Tanzania
esther;Zambia
eric;Myanmar [Burma]
eric;Papua New Guinea
erik;Cape Verde
edita;Lithuania
edson;Cape Verde
donjeta;Kosovo
dori;Albania
eddy;Cuba
dzenita;Bosnia and Herzegovina
evan;Bahamas
fatim;Senegal
fatimata;Senegal
fatma;Cyprus
fatou-bintou;Senegal
faustine;Tanzania
fabrice;Haiti
fadhel;Bahrain
lara;Malta
lazar;Macedonia
keerthi;Sri Lanka
kamal;Sri Lanka
karina;Angola
karina;Lithuania
kassim;Mali
kate;Bahamas
karen;Cape Verde
karen;Trinidad and Tobago
king;Cuba
kirill;Estonia
kirsty;Zimbabwe
kimberly;Bahamas
kelly;Belize
kevin;Republic of the Congo
kevin;Myanmar [Burma]
kenneth;Bahamas
lance;Papua New Guinea
kosta;Macedonia
kyle;Belize
kristin;Estonia
kristina;Bahamas
kristina;Iran
ljupka;Macedonia
lisa;Belize
lisa;Malta
lil;Bahamas
lil;Slovenia
lil;Thailand
lilia;Moldova
lilith;Armenia
linda;Iraq
louis;Cyprus
lolo;Syria
lorena;Afghanistan
ka;Uganda
kaarel;Estonia
jurgen;Estonia
just;Burkina Faso
justin;Cape Verde
justin;Papua New Guinea
julian;Malta
juliana;Burkina Faso
jorge;Trinidad and Tobago
joseph;Benin
jon;Bahamas
jona;Iceland
jonas;Iceland
jonathan;Cuba
joe;Haiti
john;Benin
john;Estonia
